Version,Planet,Variable,Exponent,A,B,C
vsop87e,sun       ,x,1,     0.00000000006, 4.58966840558,     188.92007304980
vsop87e,sun       ,x,1,     0.00000000006, 1.75222718681,     421.18156490460
vsop87e,sun       ,x,1,     0.00000000006, 3.21075948460,    1041.22268292450
vsop87e,sun       ,x,1,     0.00000000005, 5.12395207497,     494.26624244250
vsop87e,sun       ,x,1,     0.00000000007, 0.54906813870,      99.16062095550
vsop87e,sun       ,x,1,     0.00000000006, 5.86623781176,    1891.23767093880
vsop87e,sun       ,x,1,     0.00000000006, 4.30034572218,     426.64637498580
vsop87e,sun       ,x,1,     0.00000000006, 3.52705318347,      81.00137369080
vsop87e,sun       ,x,1,     0.00000000006, 3.92931387452,     107.02492748170
vsop87e,sun       ,x,1,     0.00000000006, 2.93345991787,    2538.24850425360
vsop87e,sun       ,x,1,     0.00000000006, 2.09071241554,      80.71948940050
vsop87e,sun       ,x,1,     0.00000000006, 5.21774017886,    1166.40685767090
vsop87e,sun       ,x,1,     0.00000000007, 1.33257665947,     230.70758317730
vsop87e,sun       ,x,1,     0.00000000006, 3.62770311218,      23.57587323610
vsop87e,sun       ,x,1,     0.00000000006, 1.88152710036,     313.21047591890
vsop87e,sun       ,x,1,     0.00000000007, 4.39225179954,     421.93232443000
vsop87e,sun       ,x,1,     0.00000000006, 6.07126258740,     186.21176006410
vsop87e,sun       ,x,1,     0.00000000006, 3.96501540302,    1165.65609814550
vsop87e,sun       ,x,1,     0.00000000006, 1.09642732127,     983.11585891360
vsop87e,sun       ,x,1,     0.00000000006, 1.72178265563,     241.75328344120
vsop87e,sun       ,x,1,     0.00000000007, 3.53380092713,      45.24658263860
vsop87e,sun       ,x,1,     0.00000000007, 3.36399257591,     953.10776223290
vsop87e,sun       ,x,1,     0.00000000007, 5.97408505998,     221.37585028530
vsop87e,sun       ,x,1,     0.00000000006, 5.40318267434,    1159.29331067010
vsop87e,sun       ,x,1,     0.00000000007, 0.03631337685,     558.00214074590
vsop87e,sun       ,x,1,     0.00000000008, 5.23426576880,     228.27694896500
vsop87e,sun       ,x,1,     0.00000000006, 6.11632456545,     601.76425067620
vsop87e,sun       ,x,1,     0.00000000006, 4.29538257753,    1158.54255114470
vsop87e,sun       ,x,1,     0.00000000007, 2.71768486617,     106.27416795630
vsop87e,sun       ,x,1,     0.00000000007, 5.07915922145,     431.26405732200
vsop87e,sun       ,x,1,     0.00000000007, 1.42151002751,       5.41662597140
vsop87e,sun       ,x,1,     0.00000000007, 3.97484854685,     425.63498302950
vsop87e,sun       ,x,1,     0.00000000007, 4.41206005071,     387.24131496080
vsop87e,sun       ,x,1,     0.00000000007, 1.89853865756,    1048.33622992530
vsop87e,sun       ,x,1,     0.00000000007, 2.42892547010,    3340.61242669980
vsop87e,sun       ,x,1,     0.00000000008, 2.79730190848,     454.90936652730
vsop87e,sun       ,x,1,     0.00000000007, 6.10220034684,     278.51946644970
vsop87e,sun       ,x,1,     0.00000000008, 0.93716006393,     458.84151979040
vsop87e,sun       ,x,1,     0.00000000008, 1.11506407502,     144.14657116320
vsop87e,sun       ,x,1,     0.00000000007, 5.38166348747,    2228.97018159780
vsop87e,sun       ,x,1,     0.00000000007, 2.33785549347,     530.44172462000
vsop87e,sun       ,x,1,     0.00000000007, 2.00283015490,     528.94020556920
vsop87e,sun       ,x,1,     0.00000000007, 0.49384776945,      20.60692781950
vsop87e,sun       ,x,1,     0.00000000008, 6.01739816809,    1585.89150154610
vsop87e,sun       ,x,1,     0.00000000007, 2.34948998718,     327.43756992050
vsop87e,sun       ,x,1,     0.00000000007, 4.46046826267,      69.36497259590
vsop87e,sun       ,x,1,     0.00000000007, 0.50663219979,    2655.56837247380
vsop87e,sun       ,x,1,     0.00000000007, 1.42009283525,     427.56139872250
vsop87e,sun       ,x,1,     0.00000000007, 3.72377229422,      30.05628079050
vsop87e,sun       ,x,1,     0.00000000007, 1.73606122812,     320.32402291970
vsop87e,sun       ,x,1,     0.00000000008, 4.12633327906,      31.01948863700
vsop87e,sun       ,x,1,     0.00000000007, 0.88436036706,      81.75213321620
vsop87e,sun       ,x,1,     0.00000000008, 2.62449520780,     355.74874557180
vsop87e,sun       ,x,1,     0.00000000007, 4.63407107324,     629.60234557550
vsop87e,sun       ,x,1,     0.00000000009, 0.97094953096,     621.73803904930
vsop87e,sun       ,x,1,     0.00000000007, 5.62789688432,     576.16138801060
vsop87e,sun       ,x,1,     0.00000000008, 5.54190257529,    2001.44399215820
vsop87e,sun       ,x,1,     0.00000000010, 2.59673239232,     297.64192156090
vsop87e,sun       ,x,1,     0.00000000008, 6.18114959216,      42.32582133180
vsop87e,sun       ,x,1,     0.00000000008, 2.77771386082,     248.72381809010
vsop87e,sun       ,x,1,     0.00000000009, 0.07320142790,     414.06801790380
vsop87e,sun       ,x,1,     0.00000000008, 2.20996366081,     159.12442469020
vsop87e,sun       ,x,1,     0.00000000008, 2.51541014083,     214.78356814630
vsop87e,sun       ,x,1,     0.00000000010, 4.18673679862,     436.15941843160
vsop87e,sun       ,x,1,     0.00000000008, 6.02739823377,       5.93789083320
vsop87e,sun       ,x,1,     0.00000000008, 5.71207072786,    1585.14074202070
vsop87e,sun       ,x,1,     0.00000000009, 1.92127276195,     561.93429400900
vsop87e,sun       ,x,1,     0.00000000008, 2.92168007680,     134.58534360760
vsop87e,sun       ,x,1,     0.00000000011, 5.20033100734,     842.15068148810
vsop87e,sun       ,x,1,     0.00000000010, 3.67062813456,    2015.67108615980
vsop87e,sun       ,x,1,     0.00000000009, 0.88869633066,      69.15252427480
vsop87e,sun       ,x,1,     0.00000000008, 5.39656213021,    1148.24761040620
vsop87e,sun       ,x,1,     0.00000000010, 3.63300622629,     373.90799283650
vsop87e,sun       ,x,1,     0.00000000010, 5.40172694346,    1592.25428902150
vsop87e,sun       ,x,1,     0.00000000009, 0.24943313990,     319.57326339430
vsop87e,sun       ,x,1,     0.00000000009, 4.92060353422,     275.55052103310
vsop87e,sun       ,x,1,     0.00000000009, 1.39179110846,      33.94024994380
vsop87e,sun       ,x,1,     0.00000000010, 1.61631506112,     604.47256366190
vsop87e,sun       ,x,1,     0.00000000009, 2.46965123782,     112.91463420510
vsop87e,sun       ,x,1,     0.00000000009, 1.26040337097,      98.89998852460
vsop87e,sun       ,x,1,     0.00000000009, 1.49177357269,     140.00196957900
vsop87e,sun       ,x,1,     0.00000000009, 2.12559306586,     177.87437278590
vsop87e,sun       ,x,1,     0.00000000013, 3.43354905286,     114.13847448250
vsop87e,sun       ,x,1,     0.00000000009, 5.33634723608,     212.54833591260
vsop87e,sun       ,x,1,     0.00000000009, 1.11423953703,     152.74459087230
vsop87e,sun       ,x,1,     0.00000000010, 1.19722150187,     405.25754987360
vsop87e,sun       ,x,1,     0.00000000010, 2.48035088853,      32.19514480460
vsop87e,sun       ,x,1,     0.00000000011, 3.53222769228,     108.46121608020
vsop87e,sun       ,x,1,     0.00000000011, 6.11985601662,     206.13736432740
vsop87e,sun       ,x,1,     0.00000000010, 6.02081320033,     289.56516671360
vsop87e,sun       ,x,1,     0.00000000010, 2.52434543093,     444.75743814070
vsop87e,sun       ,x,1,     0.00000000011, 0.76353498081,      59.80374504030
vsop87e,sun       ,x,1,     0.00000000010, 3.07835250801,     643.82943957710
vsop87e,sun       ,x,1,     0.00000000010, 4.24154253223,     121.25202148330
vsop87e,sun       ,x,1,     0.00000000010, 4.79225001159,    2104.53676637680
vsop87e,sun       ,x,1,     0.00000000012, 5.63886804458,     198.32124191100
vsop87e,sun       ,x,1,     0.00000000010, 5.89161262846,     214.04985496340
vsop87e,sun       ,x,1,     0.00000000014, 4.59700663399,     721.64941953020
vsop87e,sun       ,x,1,     0.00000000011, 4.64269453516,    3178.14579056760
vsop87e,sun       ,x,1,     0.00000000012, 2.37418300803,     211.81462272970
vsop87e,sun       ,x,1,     0.00000000013, 3.64005382686,     145.10977900970
vsop87e,sun       ,x,1,     0.00000000011, 5.26972998156,    2214.74308759620
vsop87e,sun       ,x,1,     0.00000000011, 1.32350368373,     131.54696222180
vsop87e,sun       ,x,1,     0.00000000012, 1.33415706168,      99.91138048090
vsop87e,sun       ,x,1,     0.00000000013, 4.74446229064,      14.97785352700
vsop87e,sun       ,x,1,     0.00000000012, 5.96461527769,     867.42347575360
vsop87e,sun       ,x,1,     0.00000000013, 5.26586760806,     501.37978944330
vsop87e,sun       ,x,1,     0.00000000013, 5.40346920033,     205.22234059070
vsop87e,sun       ,x,1,     0.00000000013, 5.40390266847,     245.54242435240
vsop87e,sun       ,x,1,     0.00000000013, 0.94980339171,      82.85835341460
vsop87e,sun       ,x,1,     0.00000000012, 1.90118101257,     636.71589257630
vsop87e,sun       ,x,1,     0.00000000016, 3.48059820580,     404.50679034820
vsop87e,sun       ,x,1,     0.00000000015, 5.80214824265,     181.05576652360
vsop87e,sun       ,x,1,     0.00000000015, 0.87904326630,       4.66586644600
vsop87e,sun       ,x,1,     0.00000000014, 4.66254689609,     429.04587143080
vsop87e,sun       ,x,1,     0.00000000014, 5.07734306466,     351.81659230870
vsop87e,sun       ,x,1,     0.00000000014, 5.18725769632,    1049.08698945070
vsop87e,sun       ,x,1,     0.00000000019, 3.55838458417,     554.06998748280
vsop87e,sun       ,x,1,     0.00000000014, 2.27264864715,     416.30325013750
vsop87e,sun       ,x,1,     0.00000000015, 0.95581113217,     146.38180339690
vsop87e,sun       ,x,1,     0.00000000015, 4.99636225149,     518.64526483070
vsop87e,sun       ,x,1,     0.00000000015, 5.15304621208,     220.46082654860
vsop87e,sun       ,x,1,     0.00000000016, 4.29457970004,      67.66805156650
vsop87e,sun       ,x,1,     0.00000000017, 2.77441209647,   52175.80628314840
vsop87e,sun       ,x,1,     0.00000000016, 5.49478140063,     175.16605980020
vsop87e,sun       ,x,1,     0.00000000017, 0.59320479310,       2.44768055480
vsop87e,sun       ,x,1,     0.00000000017, 5.41405900055,     497.44763618020
vsop87e,sun       ,x,1,     0.00000000016, 5.18072747317,    1788.14489672020
vsop87e,sun       ,x,1,     0.00000000017, 1.09605096689,     417.03696332040
vsop87e,sun       ,x,1,     0.00000000019, 0.01647605955,     207.14875628370
vsop87e,sun       ,x,1,     0.00000000016, 5.33794185960,   10213.28554621100
vsop87e,sun       ,x,1,     0.00000000017, 1.44060402818,     533.88375078860
vsop87e,sun       ,x,1,     0.00000000018, 0.68490378171,     358.93013930950
vsop87e,sun       ,x,1,     0.00000000017, 0.76245918828,     909.81873305460
vsop87e,sun       ,x,1,     0.00000000016, 5.70285177091,    1603.29998928540
vsop87e,sun       ,x,1,     0.00000000018, 0.82070318043,     436.89313161450
vsop87e,sun       ,x,1,     0.00000000018, 0.65002779822,      66.70484372000
vsop87e,sun       ,x,1,     0.00000000017, 4.48959133859,     235.39049596580
vsop87e,sun       ,x,1,     0.00000000018, 2.61349776359,     113.38771495710
vsop87e,sun       ,x,1,     0.00000000018, 2.62651922515,      47.69426319340
vsop87e,sun       ,x,1,     0.00000000017, 1.99727427214,     479.28838891550
vsop87e,sun       ,x,1,     0.00000000021, 1.17914689008,     344.70304530790
vsop87e,sun       ,x,1,     0.00000000020, 3.55117744188,      81.89514556810
vsop87e,sun       ,x,1,     0.00000000024, 4.91328411886,     219.44943459230
vsop87e,sun       ,x,1,     0.00000000020, 5.54734924390,     251.43213107580
vsop87e,sun       ,x,1,     0.00000000027, 6.21242304915,    1905.46476494040
vsop87e,sun       ,x,1,     0.00000000025, 0.38304523465,      96.87299909510
vsop87e,sun       ,x,1,     0.00000000023, 0.59531277141,    1361.54670584420
vsop87e,sun       ,x,1,     0.00000000023, 4.92629143648,     540.73666535850
vsop87e,sun       ,x,1,     0.00000000021, 2.93989832001,     525.49817940060
vsop87e,sun       ,x,1,     0.00000000021, 3.37519693925,     934.94851496820
vsop87e,sun       ,x,1,     0.00000000021, 2.62420739411,      40.58071619260
vsop87e,sun       ,x,1,     0.00000000021, 0.34726135597,     137.03302416240
vsop87e,sun       ,x,1,     0.00000000023, 6.22294900930,     191.20769491020
vsop87e,sun       ,x,1,     0.00000000023, 4.51155345742,     284.14854074220
vsop87e,sun       ,x,1,     0.00000000023, 0.11555144192,     643.07868005170
vsop87e,sun       ,x,1,     0.00000000022, 0.71803323367,     337.73251065900
vsop87e,sun       ,x,1,     0.00000000023, 4.85338065767,      28.57180808220
vsop87e,sun       ,x,1,     0.00000000023, 4.85605613315,      35.68535508300
vsop87e,sun       ,x,1,     0.00000000023, 1.56475852877,     650.94298657790
vsop87e,sun       ,x,1,     0.00000000027, 5.82028492837,    1898.35121793960
vsop87e,sun       ,x,1,     0.00000000025, 2.29154386905,   10021.83728009940
vsop87e,sun       ,x,1,     0.00000000027, 4.81466818286,    1802.37199072180
vsop87e,sun       ,x,1,     0.00000000033, 0.34449594524,     269.92144674060
vsop87e,sun       ,x,1,     0.00000000031, 5.18940920282,     424.15051032120
vsop87e,sun       ,x,1,     0.00000000027, 4.35707854664,    1279.79457262800
vsop87e,sun       ,x,1,     0.00000000028, 3.34466525843,      80.19822453870
vsop87e,sun       ,x,1,     0.00000000035, 1.72609608211,     265.98929347750
vsop87e,sun       ,x,1,     0.00000000030, 4.44526322933,     217.49188113200
vsop87e,sun       ,x,1,     0.00000000030, 1.59264152747,      92.94084583200
vsop87e,sun       ,x,1,     0.00000000030, 0.44298905817,     209.10630974400
vsop87e,sun       ,x,1,     0.00000000031, 1.18565768932,     447.93883187840
vsop87e,sun       ,x,1,     0.00000000035, 5.94254789616,     532.61172640140
vsop87e,sun       ,x,1,     0.00000000035, 4.68155089578,     526.77020378780
vsop87e,sun       ,x,1,     0.00000000038, 5.99103573925,     483.22054217860
vsop87e,sun       ,x,1,     0.00000000037, 6.26293750649,     635.96513305090
vsop87e,sun       ,x,1,     0.00000000034, 5.54907603693,     750.10360753340
vsop87e,sun       ,x,1,     0.00000000038, 3.93290315553,     490.33408917940
vsop87e,sun       ,x,1,     0.00000000035, 6.22608295766,     547.85021235930
vsop87e,sun       ,x,1,     0.00000000035, 5.85809750059,     565.11568774670
vsop87e,sun       ,x,1,     0.00000000037, 4.39032344034,     511.53171782990
vsop87e,sun       ,x,1,     0.00000000046, 5.36914408518,     218.92816973050
vsop87e,sun       ,x,1,     0.00000000038, 4.40087475081,     703.63318461740
vsop87e,sun       ,x,1,     0.00000000041, 2.93602685311,      10.29494073850
vsop87e,sun       ,x,1,     0.00000000039, 1.67338261788,    1382.88734684660
vsop87e,sun       ,x,1,     0.00000000047, 2.28831256912,     109.94568878850
vsop87e,sun       ,x,1,     0.00000000049, 1.81278199589,     131.40394986990
vsop87e,sun       ,x,1,     0.00000000049, 5.77857770467,     207.67002114550
vsop87e,sun       ,x,1,     0.00000000043, 3.66062507509,      74.89347315190
vsop87e,sun       ,x,1,     0.00000000043, 4.16006907854,      74.66972398270
vsop87e,sun       ,x,1,     0.00000000058, 5.77065508757,    1795.25844372100
vsop87e,sun       ,x,1,     0.00000000042, 4.06880389963,   20426.57109242200
vsop87e,sun       ,x,1,     0.00000000044, 4.98395147244,     535.10759106600
vsop87e,sun       ,x,1,     0.00000000044, 2.67440279390,      38.65430049960
vsop87e,sun       ,x,1,     0.00000000044, 5.63991949724,     524.27433912320
vsop87e,sun       ,x,1,     0.00000000050, 4.51633294079,    1038.04128918680
vsop87e,sun       ,x,1,     0.00000000045, 4.80760215190,      37.61177077600
vsop87e,sun       ,x,1,     0.00000000053, 1.27341801656,     142.44965013380
vsop87e,sun       ,x,1,     0.00000000049, 5.92307582908,     963.40270297140
vsop87e,sun       ,x,1,     0.00000000051, 3.07938265367,     216.21985674480
vsop87e,sun       ,x,1,     0.00000000051, 1.79926614465,     210.37833413120
vsop87e,sun       ,x,1,     0.00000000049, 4.31351627712,     350.33211960040
vsop87e,sun       ,x,1,     0.00000000052, 4.61821041475,      70.32818044240
vsop87e,sun       ,x,1,     0.00000000049, 2.64059175393,    2008.55753915900
vsop87e,sun       ,x,1,     0.00000000050, 4.84629478021,     195.13984817330
vsop87e,sun       ,x,1,     0.00000000064, 5.43530311047,    1685.05212250160
vsop87e,sun       ,x,1,     0.00000000051, 4.54732927101,      62.25142559510
vsop87e,sun       ,x,1,     0.00000000058, 3.10263152972,    2221.85663459700
vsop87e,sun       ,x,1,     0.00000000051, 3.56752380688,     225.82926841020
vsop87e,sun       ,x,1,     0.00000000058, 0.97037460116,       4.45341812490
vsop87e,sun       ,x,1,     0.00000000066, 5.83578469159,     618.55664531160
vsop87e,sun       ,x,1,     0.00000000054, 2.83216128661,       1.48447270830
vsop87e,sun       ,x,1,     0.00000000060, 5.32793915897,     831.85574074960
vsop87e,sun       ,x,1,     0.00000000076, 2.25541605095,     146.59425171800
vsop87e,sun       ,x,1,     0.00000000055, 3.08168513239,     200.76892246580
vsop87e,sun       ,x,1,     0.00000000055, 3.57207397234,     340.77089204480
vsop87e,sun       ,x,1,     0.00000000061, 0.45486168004,      56.62235130260
vsop87e,sun       ,x,1,     0.00000000064, 3.30054842989,      79.23501669220
vsop87e,sun       ,x,1,     0.00000000076, 0.10784891475,      77.22927912210
vsop87e,sun       ,x,1,     0.00000000067, 0.58534149028,     152.53214255120
vsop87e,sun       ,x,1,     0.00000000059, 1.24623136375,     408.43894361130
vsop87e,sun       ,x,1,     0.00000000070, 0.83559773197,      52.69019803950
vsop87e,sun       ,x,1,     0.00000000060, 2.02282855033,     218.71572140940
vsop87e,sun       ,x,1,     0.00000000061, 2.88776849923,     207.88246946660
vsop87e,sun       ,x,1,     0.00000000066, 6.17786477200,      42.58645376270
vsop87e,sun       ,x,1,     0.00000000064, 0.53528518109,      75.74480641380
vsop87e,sun       ,x,1,     0.00000000071, 2.38708525663,     534.35683154060
vsop87e,sun       ,x,1,     0.00000000068, 0.99582401938,      73.81839072080
vsop87e,sun       ,x,1,     0.00000000068, 0.16388050208,       9.56122755560
vsop87e,sun       ,x,1,     0.00000000068, 0.64071253014,     153.49535039770
vsop87e,sun       ,x,1,     0.00000000069, 4.21368560293,     114.39910691340
vsop87e,sun       ,x,1,     0.00000000075, 1.95113506965,     525.02509864860
vsop87e,sun       ,x,1,     0.00000000072, 3.81559276845,     302.16477565500
vsop87e,sun       ,x,1,     0.00000000076, 0.40948960322,     362.86229257260
vsop87e,sun       ,x,1,     0.00000000096, 6.22255663987,     203.73786788240
vsop87e,sun       ,x,1,     0.00000000076, 5.75771357218,     288.08069400530
vsop87e,sun       ,x,1,     0.00000000080, 4.03019573108,    1471.75302706360
vsop87e,sun       ,x,1,     0.00000000085, 5.30523639998,     208.63322899200
vsop87e,sun       ,x,1,     0.00000000086, 3.03921945697,     127.47179660680
vsop87e,sun       ,x,1,     0.00000000081, 1.26377078095,      12.53017297220
vsop87e,sun       ,x,1,     0.00000000088, 5.00348782624,    1699.27921650320
vsop87e,sun       ,x,1,     0.00000000089, 5.45720829907,     628.85158605010
vsop87e,sun       ,x,1,     0.00000000097, 1.64179644592,      72.33391801250
vsop87e,sun       ,x,1,     0.00000000087, 3.32576161903,     231.45834270270
vsop87e,sun       ,x,1,     0.00000000097, 5.87982327909,     217.96496188400
vsop87e,sun       ,x,1,     0.00000000096, 5.16231260208,    2111.65031337760
vsop87e,sun       ,x,1,     0.00000000122, 0.24302263595,      84.34282612290
vsop87e,sun       ,x,1,     0.00000000101, 1.27086316315,      33.67961751290
vsop87e,sun       ,x,1,     0.00000000094, 3.31739742370,      87.31177153950
vsop87e,sun       ,x,1,     0.00000000120, 4.77545420807,    1574.84580128220
vsop87e,sun       ,x,1,     0.00000000096, 3.08170402360,     191.95845443560
vsop87e,sun       ,x,1,     0.00000000097, 5.41467539027,      18.15924726470
vsop87e,sun       ,x,1,     0.00000000139, 2.94662252756,    1485.98012106520
vsop87e,sun       ,x,1,     0.00000000134, 3.16966777445,      21.34064100240
vsop87e,sun       ,x,1,     0.00000000144, 1.47900802038,     299.12639426920
vsop87e,sun       ,x,1,     0.00000000133, 4.62837772547,      22.09140052780
vsop87e,sun       ,x,1,     0.00000000111, 0.03988488946,    2125.87740737920
vsop87e,sun       ,x,1,     0.00000000111, 5.69390808885,     222.86032299360
vsop87e,sun       ,x,1,     0.00000000140, 5.86589845886,    1056.20053645150
vsop87e,sun       ,x,1,     0.00000000120, 4.45697558744,     539.98590583310
vsop87e,sun       ,x,1,     0.00000000118, 4.77280443966,     551.03160609700
vsop87e,sun       ,x,1,     0.00000000120, 0.17691589754,    1063.31408345230
vsop87e,sun       ,x,1,     0.00000000134, 3.33556330332,     203.00415469950
vsop87e,sun       ,x,1,     0.00000000132, 0.46806671232,     654.12438031560
vsop87e,sun       ,x,1,     0.00000000138, 5.22139410630,    1055.44977692610
vsop87e,sun       ,x,1,     0.00000000140, 5.84592048082,    1258.45393162560
vsop87e,sun       ,x,1,     0.00000000154, 6.16274455061,     519.39602435610
vsop87e,sun       ,x,1,     0.00000000153, 0.79359507111,     160.60889739850
vsop87e,sun       ,x,1,     0.00000000163, 0.77052245905,      88.86568021700
vsop87e,sun       ,x,1,     0.00000000174, 1.61176269489,      65.22037101170
vsop87e,sun       ,x,1,     0.00000000164, 2.91444613296,       3.18139373770
vsop87e,sun       ,x,1,     0.00000000156, 2.86107001845,   12566.15169998280
vsop87e,sun       ,x,1,     0.00000000181, 4.29985084119,    2648.45482547300
vsop87e,sun       ,x,1,     0.00000000166, 4.99522557947,    1062.56332392690
vsop87e,sun       ,x,1,     0.00000000173, 0.50653444879,    1368.66025284500
vsop87e,sun       ,x,1,     0.00000000188, 1.83168099087,     124.43341522100
vsop87e,sun       ,x,1,     0.00000000199, 2.97222353917,     430.53034413910
vsop87e,sun       ,x,1,     0.00000000178, 1.95406607532,    6681.22485339960
vsop87e,sun       ,x,1,     0.00000000200, 6.03453757404,    1375.77379984580
vsop87e,sun       ,x,1,     0.00000000234, 4.87225306441,    1272.68102562720
vsop87e,sun       ,x,1,     0.00000000221, 5.85413979591,     508.35032409220
vsop87e,sun       ,x,1,     0.00000000234, 1.60395818860,     223.59403617650
vsop87e,sun       ,x,1,     0.00000000266, 5.06649873732,      38.13303563780
vsop87e,sun       ,x,1,     0.00000000237, 2.28726007142,       3.93215326310
vsop87e,sun       ,x,1,     0.00000000311, 5.13228886176,     838.96928775040
vsop87e,sun       ,x,1,     0.00000000255, 2.25536828287,     437.64389113990
vsop87e,sun       ,x,1,     0.00000000338, 5.87862918623,     148.07872442630
vsop87e,sun       ,x,1,     0.00000000380, 5.05058792236,     215.74677599280
vsop87e,sun       ,x,1,     0.00000000383, 6.13188528401,     210.85141488320
vsop87e,sun       ,x,1,     0.00000000374, 4.41343415577,     728.76296653100
vsop87e,sun       ,x,1,     0.00000000305, 5.55791649320,     145.63104387150
vsop87e,sun       ,x,1,     0.00000000361, 2.21089537404,       2.96894541660
vsop87e,sun       ,x,1,     0.00000000316, 0.91375113764,     429.77958461370
vsop87e,sun       ,x,1,     0.00000000384, 3.06685995823,    1478.86657406440
vsop87e,sun       ,x,1,     0.00000000324, 3.05393333292,      77.96299230500
vsop87e,sun       ,x,1,     0.00000000324, 2.28921417158,     423.41679713830
vsop87e,sun       ,x,1,     0.00000000337, 4.75525977824,      71.60020482960
vsop87e,sun       ,x,1,     0.00000000335, 6.05401158140,     860.30992875280
vsop87e,sun       ,x,1,     0.00000000353, 1.18721605495,     846.08283475120
vsop87e,sun       ,x,1,     0.00000000371, 5.54353838421,     415.55249061210
vsop87e,sun       ,x,1,     0.00000000384, 0.93539249733,     330.61896365820
vsop87e,sun       ,x,1,     0.00000000374, 1.92168872074,     234.63973644040
vsop87e,sun       ,x,1,     0.00000000391, 5.30832534377,    1073.60902419080
vsop87e,sun       ,x,1,     0.00000000456, 2.75853729890,    1692.16566950240
vsop87e,sun       ,x,1,     0.00000000486, 0.82245463791,     422.66603761290
vsop87e,sun       ,x,1,     0.00000000510, 3.90147691268,     277.03499374140
vsop87e,sun       ,x,1,     0.00000000724, 3.25902076369,    1162.47470440780
vsop87e,sun       ,x,1,     0.00000000572, 2.30412060804,     309.27832265580
vsop87e,sun       ,x,1,     0.00000000719, 4.52061983489,      77.75054398390
vsop87e,sun       ,x,1,     0.00000000711, 3.39057215594,      71.81265315070
vsop87e,sun       ,x,1,     0.00000000768, 4.99147918103,    1155.36115740700
vsop87e,sun       ,x,1,     0.00000000769, 3.16951506066,     942.06206196900
vsop87e,sun       ,x,1,     0.00000000965, 1.55576378944,     412.37109687440
vsop87e,sun       ,x,1,     0.00000000943, 1.78153635749,     151.04766984290
vsop87e,sun       ,x,1,     0.00000000938, 4.56608679745,    1169.58825140860
vsop87e,sun       ,x,1,     0.00000000882, 1.12105057835,      41.10198105440
vsop87e,sun       ,x,1,     0.00000000999, 5.67443465200,    1265.56747862640
vsop87e,sun       ,x,1,     0.00000001133, 0.06024843139,      35.16409022120
vsop87e,sun       ,x,1,     0.00000001161, 4.49256510074,     625.67019231240
vsop87e,sun       ,x,1,     0.00000001645, 3.97870726126,     224.34479570190
vsop87e,sun       ,x,1,     0.00000001447, 1.95238298727,      74.78159856730
vsop87e,sun       ,x,1,     0.00000001561, 4.53702050944,    1045.15483618760
vsop87e,sun       ,x,1,     0.00000001809, 5.00719339450,    1581.95934828300
vsop87e,sun       ,x,1,     0.00000001491, 1.26055544534,     440.82528487760
vsop87e,sun       ,x,1,     0.00000001570, 4.37765395011,      78.71375183040
vsop87e,sun       ,x,1,     0.00000001668, 3.43481125656,      70.84944530420
vsop87e,sun       ,x,1,     0.00000001768, 5.91092694669,    1596.18644228460
vsop87e,sun       ,x,1,     0.00000001910, 1.96850101416,     956.28915597060
vsop87e,sun       ,x,1,     0.00000001996, 3.76028525032,     742.99006053260
vsop87e,sun       ,x,1,     0.00000002055, 5.42893438245,     138.51749687070
vsop87e,sun       ,x,1,     0.00000002853, 3.94856804554,    2118.76386037840
vsop87e,sun       ,x,1,     0.00000002514, 0.74093420826,      95.97922721780
vsop87e,sun       ,x,1,     0.00000002833, 2.05576755359,     202.25339517410
vsop87e,sun       ,x,1,     0.00000002876, 2.69265723530,     117.31986822020
vsop87e,sun       ,x,1,     0.00000002864, 5.82538312855,     533.62311835770
vsop87e,sun       ,x,1,     0.00000002903, 4.79566936964,     525.75881183150
vsop87e,sun       ,x,1,     0.00000003181, 4.57837074085,     532.87235883230
vsop87e,sun       ,x,1,     0.00000003244, 6.04240714038,     526.50957135690
vsop87e,sun       ,x,1,     0.00000003338, 2.34738225115,      11.04570026390
vsop87e,sun       ,x,1,     0.00000003445, 4.34972240938,      85.82729883120
vsop87e,sun       ,x,1,     0.00000004320, 4.28845188920,     735.87651353180
vsop87e,sun       ,x,1,     0.00000004989, 3.32377727482,      14.22709400160
vsop87e,sun       ,x,1,     0.00000004095, 0.51793431422,     647.01083331480
vsop87e,sun       ,x,1,     0.00000004233, 3.49063898076,      63.73589830340
vsop87e,sun       ,x,1,     0.00000004456, 0.76977956324,     323.50541665740
vsop87e,sun       ,x,1,     0.00000004541, 3.17727011849,     210.11770170030
vsop87e,sun       ,x,1,     0.00000004653, 1.72782369127,     216.48048917570
vsop87e,sun       ,x,1,     0.00000005079, 2.96229494906,     217.23124870110
vsop87e,sun       ,x,1,     0.00000005158, 1.94900517603,     209.36694217490
vsop87e,sun       ,x,1,     0.00000005483, 6.01106223961,     853.19638175200
vsop87e,sun       ,x,1,     0.00000007535, 2.70484475866,     103.09277421860
vsop87e,sun       ,x,1,     0.00000007754, 3.01431732345,     949.17560896980
vsop87e,sun       ,x,1,     0.00000008667, 4.92419711400,     543.91805909620
vsop87e,sun       ,x,1,     0.00000009014, 2.86872754290,     199.07200143640
vsop87e,sun       ,x,1,     0.00000010223, 2.19747174258,      73.29712585900
vsop87e,sun       ,x,1,     0.00000012487, 2.32002507803,      39.61750834610
