799,22.7326823378242,147.842481760629,"2041-May-17 23:00:41", 2466657.458807870,126.4534700, 19.8456870, 127.0443799, 19.7106504,  59.8888,-16.1146,  0.6016612896, 157.091486,    69.185195,  -7.867964036
301,-80.5057431260938,157.720854902398,"2123-Aug-04 05:36:05", 2496684.733391204,274.1306982,-20.8714029, 275.9856814,-20.8095800,  85.6131, 21.8434, 12.9377631867,   0.022214,    69.183238,  -5.461282239
199,-3.98950968772418,236.188263973881,"1925-Jul-06 06:42:03", 2424337.779201389,124.6996990, 21.4620747, 123.5998488, 21.6956406, 296.8382,-44.5692, 17.3621775805,   9.978478,    23.916472,   9.122187659
899,-59.2405731696678,217.635977044659,"2001-Aug-22 23:40:56", 2452144.486759259,309.0961288,-18.4555964, 309.1201202,-18.4496472, 128.9314, -0.3270, 12.2805543747, 242.580950,    64.182806,  -8.327453636
499,17.3693140804834,347.169283992415,"2037-Nov-01 17:53:57", 2465364.245798611, 60.8926502, 20.5211138,  61.4473224, 20.6219048,  57.3769,-23.5734, 19.8010267409,   4.172011,    69.182556,  -8.295461420
899,32.5951401481414,293.071078177419,"2042-Mar-02 20:14:29", 2466946.343391204, 33.6224669, 11.6656026,  34.1846113, 11.8598374, 188.9512, 69.0500,  2.4962287605, 252.702775,    69.185422,   0.217254674
599,-16.5191324313547,202.382847371364,"2527-Jun-19 05:47:01", 2644196.740983796,191.0547834, -3.2617150, 197.8864807, -6.1016988,   8.7239, 79.4657, 13.0858967422,  41.670370,    69.184660,  -0.106535302
199,-69.7468220688228,57.0768699755733,"3764-Jun-21 06:12:35", 3096004.758738426, 66.3550034, 19.2011249,  92.6377191, 20.9813296,  29.5061, -3.5050,  4.0578825989,   4.569183,    69.185077,  -2.117965339
599,-21.7613168525904,49.0784103570277,"1880-Oct-17 22:24:42", 2408006.433819444, 14.2204111,  4.3246421,  12.6921874,  3.6829345, 298.6510, 43.8560,  3.4697026545,  33.019543,    -3.505316,   2.623556825
899,19.5642414901091,104.173738433542,"1970-Dec-23 09:00:44", 2440943.875509259,240.3730372,-18.9944577, 239.9501002,-18.9153702, 252.3762, -7.0390, 22.0566306361, 259.270935,    41.107490,   6.059957289
10,-51.3326379377119,168.893274740695,"2875-Jan-19 04:27:17", 2771150.685613426,288.1715585,-22.2819378, 301.1275912,-20.2569687, 286.1512, 38.1976, 23.6468225974,   8.180579,    69.184008,   3.571649850
599,-25.7733545395413,33.3784491389268,"2580-Feb-06 21:18:23", 2663422.387766204,351.8001208, -4.7266321, 359.2534744, -1.5164279, 248.0115,-35.0348,  8.6555038240,  47.045707,    69.184648,   8.705272196
899,-12.2397550085606,83.0481281007721,"1965-Nov-10 09:50:51", 2439074.910312500,228.1781034,-16.1469353, 227.6894011,-16.0175424, 259.1947, 39.1543, 18.6737245087, 260.412391,    36.428981,   3.494431102
499,-2.84101128931027,205.858330566441,"2437-Feb-22 09:08:35", 2611208.880960648,148.9732610, 17.3275888, 154.9254796, 15.1799093,  45.9327, 63.8327,  9.0505763407,   5.630962,    69.185101,  -1.277788965
10,-21.1460681576391,265.591994486805,"1204-Feb-06 11:34:27", 2160854.982256944,337.1697607, -9.5898662, 326.5575004,-13.5029472, 108.0737, -8.4073, 14.7891335472,   8.233956,   894.041684,  -6.981366478
499,-56.0483991645185,310.00517644389,"2347-Oct-11 06:59:19", 2578566.791192130,270.4521329,-25.5395431, 275.8365245,-25.4324304, 199.7608, -6.4271,  4.9330807982,   9.935581,    69.182373,  10.543979167
301,22.4035650164679,237.003095399118,"1248-Feb-17 18:14:02", 2176937.259745371,249.4126025,-25.0404044, 238.1212976,-23.1887815, 239.1298, 10.8973, 20.3068433439,   0.022235,   790.222226,   4.432090171
599,77.5606950940467,164.240570946668,"2031-Nov-01 14:56:03", 2463172.122256944,266.5603561,-23.2886352, 267.0437473,-23.2968537, 339.6171,-35.0491,  4.5971857813,  48.563039,    69.182491,  10.794269292
10,43.0934214573595,344.210232513917,"2911-Feb-14 13:59:58", 2784325.083310185,314.8155610,-17.0175450, 327.3743466,-13.0854890, 192.9408, 32.9034, 22.5669439633,   8.194520,    69.184693,   0.741987523
299,-64.8858897813747,127.168857388721,"1613-Jan-17 01:24:31", 2310212.558692130,258.5931378,-20.7095617, 252.8538408,-20.1788190, 344.1496, 44.5930, 17.6542021535,   8.045428,    95.892389,   0.797279433
699,59.4458520718319,250.872446060685,"1925-Jul-25 17:00:11", 2424357.208460648,217.2118881,-12.2058746, 216.2028281,-11.8714734,  62.3486,-28.6413,  5.9200409959,  80.807198,    23.928805,  -8.493480878
799,27.2348153431004,247.027629415528,"2042-Mar-21 19:45:04", 2466965.322962963,130.9037137, 18.8352219, 131.5066039, 18.6818951,  53.0253,-22.3750,  0.1835151194, 148.491165,    69.185624,  -8.583591809
301,-29.081512372677,183.807806801753,"1257-Nov-02 02:07:51", 2180482.588784722,167.9863877, 10.7726111, 158.2167988, 14.7300309, 275.6546,-20.9579, 17.6197397090,   0.020825,   767.176711,   7.071953120
301,-29.8705414623356,256.885882269611,"1225-Jun-04 03:44:55", 2168643.656192129, 48.3758023, 22.4960447,  37.3447871, 19.3328120, 203.1381,-78.6293, 14.1756940970,   0.022863,   843.688746,  11.686041624
199,-53.5155083560992,83.0959014843725,"1883-Mar-08 09:44:28", 2408877.905879630,325.0983009,-15.0845357, 323.4960681,-15.6122695, 275.3825, 23.4755,  2.3312072543,   8.429928,    -4.207869,   4.764802714
10,38.0944635799223,254.792826655909,"3215-Nov-02 04:12:43", 2895619.675497685,200.9956481, -8.7445245, 217.3195116,-14.6240109, 294.7211,-49.2435, 23.9681432973,   8.300772,    69.182406,   9.480175859
199,27.9400457657417,219.521498447851,"1726-Sep-03 01:54:09", 2351713.579270833,187.1930704, -6.8577966, 183.6727774, -5.3402065, 240.6437, 34.3610, 15.3296591124,   6.751602,    12.928624,   3.084807289
799,-50.9491404331018,191.195099642239,"2195-Jan-02 07:34:35", 2522768.815682870, 59.8335334, 20.4020328,  62.7006928, 20.9267106,  15.4328, 16.7839,  3.1247911836, 154.888413,    69.183894,  -1.055255001
10,-70.5991007213704,188.081840915176,"1462-Jun-06 22:43:27", 2255210.446840278, 91.8247937, 23.5013636,  83.6384206, 23.3827425,   9.9885, -4.2956,  4.8517849243,   8.455747,   259.967165,  -0.724109784
301,-21.9008056757941,99.924709123725,"1342-Feb-27 20:29:24", 2211281.353750000,250.3342358,-22.5964971, 240.5906110,-21.0742144,  93.4542, 63.9091, 14.1684138355,   0.020964,   551.844780,  -1.870960234
699,30.1495911490822,221.880349308416,"2095-Jun-11 05:21:31", 2486404.723275463,138.8379175, 17.0830041, 140.1581538, 16.6817714, 271.4899, 32.2538, 13.4739719757,  80.658787,    69.184697,   4.130095056
301,-71.1985051986699,103.02878610155,"2905-May-14 12:01:44", 2782223.001203704,277.7110689,-19.1200531, 290.9865974,-17.8742255, 137.6795,  4.1963, 10.3905789303,   0.021058,    69.185456,  -9.008527561
10,16.3425134260509,260.311843319612,"3980-Jun-04 22:58:35", 3174880.457349537, 45.6832697, 17.0091781,  74.6771733, 22.4470279, 286.9727, 29.2165,  9.2839329569,   8.378052,    69.185399,   4.305454739
799,54.0461236669167,355.206420805719,"1758-Jul-07 15:45:26", 2363344.156550926,  0.8016497, -0.4884924, 357.7072337, -1.8341725, 334.5240,-35.1119, 10.4729958186, 164.207605,    18.767028,  10.625846907
299,13.8794591031317,270.794035911198,"2161-Apr-17 10:51:02", 2510455.952106481,340.6506782, -7.4480992, 342.7530574, -6.5955390, 103.8323, 23.9281, 18.6294484020,   5.398271,    69.185629,  -4.220755424
499,58.4020050328925,69.071247978553,"2373-May-04 05:09:31", 2587903.714942130,135.4315028, 19.0381579, 140.6741357, 17.4950108,  45.1761, -4.5498,  0.5679517968,  10.471733,    69.185501,  -8.810323915
299,68.5237709455373,184.475331633306,"3814-Jan-24 01:22:44", 3114117.557453704,324.4672853,-13.9055088, 348.5516175, -4.7418047, 159.3892, 15.4344, 21.9096645909,   4.094338,    69.183678,  -1.327109908
599,6.09887422829374,156.58825518071,"1713-Jun-10 10:43:19", 2346880.946747685,347.7852161, -6.4472287, 344.0724040, -7.9931972,  95.3791,-38.4244, 14.4024727905,  39.701914,    12.267536,  -8.535687477
299,-56.6764098377222,222.640690261101,"2402-Apr-02 05:28:34", 2598463.728171296, 47.6009402, 19.8360451,  53.4091788, 21.2591600, 288.5104,-13.3466,  9.0206819186,   7.615597,    69.185628,   5.460070000
599,-15.7140770824043,225.688400367314,"2267-Apr-18 12:25:46", 2549172.017893518,225.2809099,-15.7440770, 229.0312105,-16.7588146, 263.7335, 61.8028, 17.2270539396,  37.288753,    69.185621,   1.958306575
599,44.2796141991416,6.36966522120844,"1957-Mar-06 11:37:15", 2435903.984201389,179.6156220,  1.8480739, 179.0756483,  2.0826115, 340.4278,-41.8704, 22.9747072722,  37.186741,    31.462787,  11.036330718
199,0.00859518957000205,258.312004403924,"2550-Jan-06 15:53:10", 2652434.161921296,261.8827158,-20.0473759, 270.0616275,-20.2630153, 129.0234, 56.6161, 16.1968593561,   6.281968,    69.183845,  -1.807249144
799,-32.7779349896237,17.9297630127672,"1944-Jun-17 05:22:26", 2431258.723912037, 69.1651600, 22.0051313,  68.3274286, 21.8903182,  57.6543,  7.7395,  0.2586844838, 168.831740,    26.767445,  -4.296477420
